borrower_id,avg_monthly_income,income_std,income_cv,income_trend_3mo,income_trend_6mo,income_frequency_days,min_monthly_income,max_monthly_income,avg_monthly_spending,spending_std,discretionary_pct,expense_income_ratio,savings_rate,spending_trend_3mo,spending_trend_6mo,spending_volatility,avg_balance,min_balance,max_balance,overdraft_count_3mo,overdraft_count_6mo,overdraft_rate,avg_net_cashflow,transaction_count_per_month,days_since_last_transaction,transaction_count_total,months_of_history,income_transaction_count,expense_transaction_count,rent_to_income_ratio,utilities_to_income_ratio,groceries_to_income_ratio,transportation_to_income_ratio,essential_spending_ratio,income_to_spending_stability_ratio,avg_transaction_size,large_transaction_pct,weekend_spending_pct,financial_health_score,default_label,default_probability,overall_score
042f252e-888b-46db-adfc-248c301cc953,225.79199999999997,79.3352219383043,0.3513641844631533,0.0,0.0,27.636363636363637,188.16,376.32,923.755,156.76766929556493,0.1305071871509942,4.9094122023809526,-3.909412202380953,126.52499999999986,0.6788571428571231,0.1697069778194055,-4063.7252698412713,-8827.140000000003,376.32,74,149,0.9746031746031746,-28.022666666666677,26.396648044692736,7,315,11.933333333333334,12,303,0.4655612244897959,0.09433017998866212,2.1508467970521545,0.6769548965419501,3.3876930980725626,2.0704168383521577,28.022666666666666,0.26031746031746034,0.2992063191358459,-110.31155318552082,1,0.7298208345534367,22.933883438066264
04c40c35-fee9-4b82-86d4-7eec92b002c1,1650.158,565.4356518807225,0.3426554620107423,19.735000000000014,2.886285714285701,13.826086956521738,1351.92,2747.08,1372.4715384615386,526.743002339948,0.1637607169099205,1.0812376754225956,-0.08123767542259562,-372.7749999999999,-118.1151428571429,0.38379156694964806,-86.79895061728425,-1340.5500000000006,1133.0099999999998,68,121,0.6234567901234568,-4.137499999999999,27.075208913649025,8,324,11.966666666666667,24,300,0.29005222530206193,0.05385120697533204,0.29723335583622895,0.10490631806166438,0.7460431061752874,0.8928165481439496,4.1375,0.9814814814814815,0.31837286243290464,38.79499778378095,0,0.6151961888752658,35.154629903805194
04db8936-ca2a-4492-8ba0-62d4a0865a9c,225.516,79.23824542339247,0.35136418446315326,0.0,0.0,27.636363636363637,187.93,375.86,728.3323076923077,227.97931745203866,0.1303082278587965,4.198513630961883,-3.198513630961883,149.09499999999986,85.63685714285714,0.3130155219591757,-3274.572050359711,-7213.159999999994,284.15000000000003,63,144,0.9424460431654677,-25.94661870503597,23.166666666666668,6,278,12.0,12,266,0.4880008513808333,0.09281381365402011,2.1726396353252095,0.6926160449812874,3.4460703453413504,1.122513612947856,25.94661870503597,0.3273381294964029,0.31788955168393124,-84.74178121155346,1,0.7263320115051926,23.10434249723394
0521012d-b9ce-46bc-9532-934dc6a509a6,3164.297,1075.3951093130584,0.33985277276850384,-11.8900000000001,-5.041999999999942,13.826086956521738,2601.7,5236.63,2132.0475,780.5935350525964,0.19329463031819571,0.8085388318479587,0.1914611681520413,-483.985,-128.14599999999993,0.36612389501293774,4333.555756578948,47.82,8013.030000000001,0,0,0.0,19.928947368421056,25.403899721448468,6,304,11.966666666666667,24,280,0.3471026897917611,0.05289958559515747,0.1448258491538563,0.05739631899281262,0.6022244435335875,0.9282452672380055,19.928947368421056,0.5789473684210527,0.23860006245952153,50.14038564276778,0,0.21758225191587838,79.58024889334214
05282e7b-c4a8-4408-a781-68077caa3cd2,1171.454,400.34547450920445,0.3417509134026641,-19.295000000000016,-6.012285714285713,13.826086956521738,958.45,1930.64,1220.642307692308,406.58812491172284,0.23953593158709002,1.3545858394781185,-0.35458583947811856,418.60499999999996,101.1825714285714,0.3330935871626474,-1254.7200706713766,-4153.809999999998,629.3299999999999,64,136,0.911660777385159,-14.677773851590104,23.71508379888268,9,283,11.933333333333334,24,259,0.3412374706988067,0.0516110747839864,0.38328180193161654,0.14695754165336408,0.9230878890677736,1.0259906722124597,14.677773851590104,0.6466431095406361,0.31851830845677087,28.90216727554238,1,0.7725830251109653,16.807231858184426
053cc8d4-9c0a-4253-b21a-fd7b850e0c35,1059.1708333333333,114.81612560630333,0.10840189513618279,-118.98000000000002,-8.657428571428584,7.0,966.32,1240.5,1108.18,331.86760944689985,0.14455163490518758,1.1334605292662108,-0.1334605292662107,-173.675,-44.2554285714286,0.2994708526113987,-1077.7388538681948,-1954.2399999999996,-69.28999999999994,82,171,1.0,-4.860429799426934,29.002770083102494,6,349,12.033333333333333,52,297,0.2538306300919351,0.050077694422917304,0.36467913186808865,0.13735429837018737,0.8059417547531283,0.36197811637063704,4.860429799426934,0.8108882521489972,0.268877452566023,45.42010492303812,0,0.5430634774439974,45.52239402387906
05a5b543-0056-4093-8ab2-67e427d89a79,2821.442,980.2229326456531,0.34741913271499225,59.90000000000009,3.801714285714297,13.826086956521738,2304.81,4691.5,2120.5307692307697,713.7313528499541,0.276002016911586,0.9770500332808544,0.02294996671914563,-302.4350000000003,-94.37171428571429,0.336581464983346,1544.1068787878787,-748.82,3290.3600000000006,0,0,0.02727272727272727,1.9621818181818216,27.5,7,330,12.0,24,306,0.31848395253207407,0.05494459925102129,0.15916187538145388,0.06624733026587114,0.5988377574304203,1.0321992410728336,1.9621818181818174,1.0,0.2792203693560031,43.76379538764914,0,0.4312405716098978,54.42755786860776
05d7e574-71e4-4793-9c1b-9cfcfba81884,3330.858,1160.1087336088613,0.3482912611732056,53.539999999999964,-3.6254285714286327,13.826086956521738,2699.54,5570.56,2452.848333333333,806.8236498069939,0.29649577464023125,0.8836816219724766,0.11631837802752339,-565.915,-312.52428571428567,0.32893336242708066,3289.1891346153857,-71.12999999999947,6209.1600000000035,0,0,0.00641025641025641,12.417948717948729,26.218487394957982,8,312,11.9,24,288,0.2838223664893549,0.05381676432919086,0.1443844198701956,0.05932855738671537,0.5413521080754568,1.0588505179386183,12.417948717948729,0.8589743589743589,0.30648178410269966,47.625330037363156,0,0.33071537210036234,68.78574221763202
05ec94d5-d378-4c50-a4b8-284d08863676,3825.387,1322.9365662969467,0.3458307790288791,-66.18499999999995,0.922285714285733,13.826086956521738,3135.4,6440.99,2462.4861538461537,703.9446703818236,0.3174830815136172,0.8368387303036269,0.1631612696963731,-303.2049999999999,-109.4611428571427,0.2858674633692187,4756.696785714288,-1726.66,9175.040000000006,0,0,0.023809523809523808,18.576041666666658,28.0,6,336,12.0,24,312,0.27082122671510106,0.0553008100879728,0.12730058422847154,0.0464345176056697,0.499857138637215,1.2097591483582495,18.576041666666665,0.7946428571428571,0.19638064345227085,50.43417814960418,0,0.3401139496779755,66.10029805766962
0633eed1-77a3-4d63-adad-ac34e5139d6d,2348.361,810.1187833130812,0.3449719967726773,48.54499999999996,15.76199999999995,13.826086956521738,1904.6999999999998,3892.4700000000003,2048.3991666666666,682.405188718661,0.27091562150768955,1.0467210961176752,-0.046721096117675276,-254.06999999999994,-115.05885714285715,0.333140727560991,566.4649050632917,-1097.1799999999992,1979.13,11,14,0.11708860759493671,-3.4720886075949333,26.4066852367688,6,316,11.966666666666667,24,292,0.324307889630257,0.05270356644485238,0.2147323175610564,0.06517354018398362,0.6569173138201494,1.0355143284290278,3.4720886075949333,1.0,0.2971072125834849,41.119181700892845,0,0.6559980188803333,33.70201636906805
066a2267-dfa0-48d3-acf1-73d59ee974f3,1517.3759999999997,529.655348781954,0.3490600541869346,-17.24500000000012,-2.3628571428571767,13.826086956521738,1214.87,2523.02,1271.8123076923077,425.9284096565573,0.13581648477399905,1.0896152305031845,-0.08961523050318451,-345.1249999999999,-97.28971428571427,0.3348987952706643,-33.8902657807309,-1359.8000000000002,993.5800000000002,68,99,0.5249169435215947,-4.517607973421929,25.083333333333332,6,301,12.0,24,277,0.34820637732506643,0.054111835168079624,0.315724645704163,0.10893674343076469,0.8269796016280737,1.042285189186259,4.517607973421924,0.9169435215946844,0.22424753047740473,39.2456132488513,1,0.6603094989133965,31.51120611268822
06ecc07f-33fb-4ec8-9fe0-34b126cfe794,4160.221818181818,1478.5302830028081,0.35539698305052986,-400.8699999999999,-136.93742857142857,14.458333333333334,2801.76,7179.12,2574.6669230769235,923.0106552688022,0.3111924559621902,0.731400467282776,0.2685995327172241,-986.9700000000003,-286.9645714285715,0.3584971116053078,6817.703074433651,-933.38,12978.579999999989,0,0,0.003236245954692557,39.77919093851133,25.893854748603353,8,309,11.933333333333334,25,284,0.24475443180040218,0.049810281095151385,0.10407902201019001,0.04553909275816587,0.44418282766390943,0.9913524308720483,39.779190938511334,0.511326860841424,0.30036177943256004,52.912129585066914,0,0.31717876223036723,69.31045949275948
072af81e-42c7-4c4d-93c5-0df237393327,5177.079000000001,1862.6086403897216,0.3597798373155444,-52.30000000000018,-3.211428571428535,13.826086956521738,4157.99,8841.29,3404.5725,1021.8399349847045,0.31210355093529857,0.7891490549014221,0.21085094509857788,-602.1299999999999,-363.406857142857,0.3001375165265843,7563.658775510203,154.0399999999999,14059.889999999998,0,0,0.0,37.12897959183674,24.775280898876403,9,294,11.866666666666667,24,270,0.2993510433199879,0.05438085839524565,0.09300650038371057,0.038162060111503034,0.4849004622104472,1.198716646553172,37.12897959183674,0.608843537414966,0.2632804852885348,51.637892353945105,0,0.35624558480936225,67.10687123948401
079b3e51-2f2f-4f02-ac7e-243b7dc6e78c,42.75600000000001,15.022927070906581,0.3513641844631532,0.0,0.0,27.636363636363637,35.63,71.26,647.1207692307692,313.80723473871495,0.1305902952367707,19.675764804939657,-18.675764804939657,414.44,118.18914285714285,0.4849283930598253,-3431.0096938775505,-7985.01,55.220000000000006,72,155,0.9897959183673469,-27.15989795918367,24.5,7,294,12.0,12,282,0.45018243053606505,0.0889465805968753,11.26293385723641,3.9820376087566656,15.784100477126016,0.724569213706168,27.159897959183674,0.22108843537414966,0.1946765376097911,-707.2700855926774,1,0.764054204619169,20.17953278184748
07ad2624-6bef-4ab3-b033-91267772b482,4037.241818181818,1357.7582341110524,0.33630837469193814,77.46499999999992,57.51514285714288,14.458333333333334,3320.33,6823.49,2427.0691666666667,852.4016107494949,0.229436188983764,0.6558219540523391,0.3441780459476608,-975.52,-209.40714285714284,0.3512061470914659,7984.33235074627,511.6999999999999,15930.730000000005,0,0,0.0,57.03294776119404,22.395543175487465,6,268,11.966666666666667,25,243,0.240885428980992,0.04807625187853274,0.10974909512930296,0.04215862044429073,0.44086939643311845,0.9575811171788862,57.03294776119404,0.31716417910447764,0.3008202966334911,56.653747655318966,0,0.21466494758826468,82.44840243532843
084f78cd-b600-4de3-a87d-6aeb6a5d2e48,2086.5,555.0240399216138,0.2660072082059017,-574.8600000000001,-187.22000000000008,11.862068965517242,1565.67,3397.0200000000004,2035.1383333333333,734.9419161815484,0.21972093625085273,0.9753838165987702,0.02461618340122985,-476.64999999999986,-74.3874285714286,0.3611262704573965,-1403.8873413897286,-3885.03,1123.1099999999992,60,145,0.945619335347432,1.862054380664653,27.66016713091922,6,331,11.966666666666667,30,301,0.31930026359932917,0.06063104081795672,0.20524362968288207,0.0779335410176532,0.6631084751178211,0.736604423347494,1.8620543806646517,1.0,0.28729046264668334,45.78190568072421,0,0.5824512325786538,38.715667068449655
085109b2-9415-483f-a557-8fcabd4a40b2,4765.0890909090895,1552.985974543586,0.3259091162652964,396.6500000000001,57.40342857142876,14.458333333333334,3861.09,7911.38,2748.666923076923,965.717688788884,0.2668034602508013,0.6817132866732626,0.31828671332673747,-444.4350000000002,-168.5048571428572,0.3513403827437326,8187.261649122811,-1112.14,17851.390000000018,0,0,0.0035087719298245615,58.537929824561395,23.75,6,285,12.0,25,260,0.25461090301087563,0.05037719413049226,0.09121168773339733,0.039300801015262905,0.43550058589002816,0.9276164434050106,58.537929824561395,0.38596491228070173,0.22740058327575302,55.92738739023595,0,0.2761790510155016,75.61666975472625
093ece73-c50b-42db-8ab1-c8d58a7d983c,1788.5650000000003,439.8923626917674,0.24594709316785654,-311.5949999999999,53.78771428571428,10.806451612903226,1350.4,2800.06,1659.7576923076924,508.0882421252212,0.26389950340295265,1.005314782148445,-0.005314782148444875,94.31999999999994,-37.43857142857134,0.30612193844921176,-1072.0646226415097,-2770.6499999999996,698.9399999999996,53,120,0.89937106918239,-0.3587106918239013,26.5,6,318,12.0,32,286,0.29079737107681286,0.05209669949559189,0.21767031111533544,0.09605186280621614,0.6566162444939563,0.8034285109188973,0.3587106918238985,1.0,0.24540514486590953,46.28655715004227,0,0.6699300347877815,34.51197385731369
09c6f77e-7c3a-484c-9489-dc8c421a8c7d,1043.8816666666664,125.56064277930217,0.12028244846970414,-125.30500000000006,-14.15914285714284,7.0,938.9100000000001,1238.6100000000001,1171.0076923076922,502.971013017547,0.12507110903823798,1.2152638629218828,-0.2152638629218828,-148.85000000000002,-10.488285714285748,0.4295198198282946,-1718.3377878787871,-3015.299999999999,-191.08999999999958,81,158,1.0,-8.171272727272727,27.423822714681442,6,330,12.033333333333333,52,278,0.3109260468539698,0.049283204194600604,0.3878919864799491,0.12844208075947305,0.8765433182879926,0.2800393437438775,8.171272727272726,0.7818181818181819,0.2940675683664957,39.19057563246767,0,0.6344744924406953,41.908608952588324
0a0f9e9c-84fd-468f-b6b8-4aacd9cb7ce9,978.0375,329.86901301535926,0.33727644698220594,-464.86,-96.55799999999995,11.333333333333334,473.84,1694.9,1280.1991666666668,359.5034868324603,0.1754616306447109,1.3089469132488956,-0.3089469132488956,81.67500000000018,-23.4965714285714,0.28081840403671066,-2105.8736102236417,-3976.4499999999966,-322.38999999999993,79,158,1.0,-11.584472843450477,26.15598885793872,6,313,11.966666666666667,31,282,0.3585240852216812,0.05717231360419889,0.3828116679234352,0.13498715540048312,0.9334952221497985,1.2010482295103233,11.584472843450477,0.6230031948881789,0.24144810800923555,31.907461979843788,1,0.7166884153237575,24.721090173509687
0a221e51-5116-4577-a1cc-a107e1a55f5e,1797.1559999999997,647.7756182369187,0.3604448463221439,43.364999999999895,0.20685714285714962,13.826086956521738,1444.5500000000002,3056.32,1327.976153846154,440.77516399215114,0.18348916135542287,0.9606116553042697,0.03938834469573031,-220.8549999999999,-126.51428571428569,0.3319149690418424,1167.3859285714284,-480.75,2274.6699999999996,0,0,0.02142857142857143,2.52810714285714,23.333333333333332,7,280,12.0,24,256,0.32100719136235256,0.053438321436758966,0.2645173819078589,0.09133486464168944,0.7302977593486599,1.0859553799657191,2.528107142857142,1.0,0.2884250122656281,44.12388901732805,0,0.44230547974381507,57.69305855874379
0adf0e50-3769-43a1-9976-7158d1137d5b,211.212,74.21233212883152,0.35136418446315326,0.0,0.0,27.636363636363637,176.01,352.02,719.3830769230769,179.00588190450685,0.1132134585403305,4.427769255534724,-3.4277692555347232,-61.170000000000016,27.13142857142856,0.24883248945769654,-3284.2226428571435,-7239.8600000000015,159.82,64,133,0.9892857142857143,-25.856642857142855,23.26869806094183,6,280,12.033333333333333,12,268,0.5459917050167603,0.08971554646516294,2.2231407306403046,0.859240952218624,3.7180889343408516,1.4120510759222538,25.856642857142855,0.32142857142857145,0.25822125368103865,-92.62834554443748,1,0.6739347081179421,29.519160721794186
0b017796-a655-49e8-a993-b64d1fe5bec7,1356.6308333333334,160.25012156899842,0.11812360270129868,-178.635,-17.058571428571423,7.0,1210.23,1611.01,1448.47,418.57181829732303,0.2332052671669647,1.067696505497381,-0.06769650549738106,-97.57000000000005,-47.2874285714286,0.2889751381094003,-945.4960059171606,-1620.4900000000018,-14.89,80,160,1.0,-3.2605621301775147,28.245125348189415,6,338,11.966666666666667,52,286,0.23835518997123392,0.05178453730657505,0.291481900320463,0.12462737037894735,0.7062489979772192,0.4087673544309525,3.260562130177514,0.9644970414201184,0.26023263627597853,47.96892893687779,0,0.5946682647788961,41.27862499561493
0b9ef257-64df-419d-837b-3ae8f0b9dfc7,2512.8133333333335,275.08350686930527,0.10947232061380283,-360.55499999999984,-22.861142857142827,7.0,2226.01,2947.12,1986.3761538461538,788.189003629401,0.2039310859473901,0.8563737988230986,0.1436262011769014,106.25,-36.179142857142885,0.3967974555590878,1165.0207164179105,-1646.69,4330.869999999999,0,0,0.15223880597014924,12.927970149253728,27.839335180055404,6,335,12.033333333333333,52,283,0.31820509283087745,0.04921177325812767,0.162995924886316,0.06352176312340484,0.593934554098726,0.27588967388804514,12.927970149253728,0.8597014925373134,0.2656588786150582,54.52492931748022,0,0.27736199703046344,72.12746961480829
0bde1a18-33bf-47c2-acb4-c7d8282aee3e,5690.783333333334,1522.7435005060217,0.2675806495015663,540.77,-88.47314285714279,12.592592592592593,3363.42,8438.5,4120.992500000001,1408.399784030379,0.23583032485499544,0.7241520645956767,0.27584793540432323,-1260.6600000000008,-88.44057142857149,0.3417622779052324,7213.486611842104,-6105.009999999999,18837.489999999998,0,0,0.05921052631578947,61.96542763157894,25.546218487394956,8,304,11.9,28,276,0.35600722806174895,0.057980740788467905,0.07022041488137253,0.02496888243270552,0.5091772661642949,0.7829437793475967,61.96542763157894,0.3256578947368421,0.2752184900441661,56.1712523730213,0,0.20824242134161797,80.38705531059959
0c063ef3-f2fd-41e5-b4b0-86f08fe6469d,1695.5330000000001,596.4650123118894,0.3517861417689242,-4.809999999999945,-4.306857142857117,13.826086956521738,1378.3899999999999,2857.78,1508.8425,541.9275529931853,0.20047597192328995,1.0678712829535018,-0.06787128295350187,-300.54499999999973,-45.535142857142844,0.35916774149269076,618.8225581395346,-1150.7800000000007,1581.8400000000001,13,13,0.09011627906976744,-3.345290697674419,28.74651810584958,6,344,11.966666666666667,24,320,0.27841156733605305,0.05500453249804044,0.2979104505780778,0.1140148849948659,0.7453414354070371,0.9794480437104712,3.3452906976744203,0.9622093023255814,0.26264614541720993,39.548209598938385,0,0.5843068579695355,36.92597036551156
0c6a6dae-94ec-449a-899d-f19f0e543f63,1494.4025,307.1275186783911,0.20551860605050587,-353.5400000000001,-88.94057142857143,13.576923076923077,1056.87,1887.69,1522.1246153846155,603.3784716993611,0.21276737677396268,1.1034298546297492,-0.10342985462974917,-238.05999999999995,-149.48228571428578,0.39640543592871164,-1714.8483333333336,-2966.3999999999996,-109.11000000000092,69,153,1.0,-5.944839743589745,26.0,6,312,12.0,27,285,0.343943482428596,0.05655214486503246,0.2761298690725335,0.10267035375899956,0.7792958501251617,0.5184555695332738,5.9448397435897435,0.9647435897435898,0.3233991758483334,41.76913891472063,1,0.6627484936818608,30.48024118516387
0c82250d-057b-4b24-92a6-4ef1aa857aee,1295.592,448.69261043861883,0.3463224614219745,25.245000000000005,3.7097142857142638,13.826086956521738,1054.17,2167.2,1272.575,355.6438805500909,0.14535620035492341,1.1786812515051035,-0.1786812515051034,68.34499999999986,-70.71971428571435,0.27946791391477194,-694.8387333333338,-2314.98,1061.22,66,145,0.9,-7.7166,25.139664804469273,7,300,11.933333333333334,24,276,0.31621992108626784,0.05419144298513729,0.35291048416476795,0.1463207552995078,0.8696426035356809,1.2392208342299749,7.7166,0.7966666666666666,0.20733028177776028,36.873717818841186,0,0.6052327402285945,36.04575855380261
0cf3581b-41a7-4311-b4c3-24840ecda04e,8896.458333333334,2087.7760992493827,0.23467497076076707,-1622.63,-60.32914285714271,14.818181818181818,6150.860000000001,13540.08,5352.868461538461,2256.8183633264407,0.334181428821269,0.651825773364869,0.3481742266351309,-1678.5150000000003,-584.1762857142859,0.421609157695949,13416.746188925072,-7764.97,37793.56999999998,0,0,0.0749185667752443,121.0756026058632,25.726256983240223,8,307,11.933333333333334,23,284,0.2674120319415498,0.05035234058497061,0.044398660515654643,0.01872027726389247,0.3808833103060675,0.5566173468414249,121.0756026058632,0.3257328990228013,0.24971887826067088,58.45453678866325,0,0.44297142609779305,61.694723846871305
0d31c100-c78f-4b5a-9113-ee6a6645e006,3462.906,1196.7102111130423,0.34557975616809766,-100.625,-17.59514285714283,13.826086956521738,2791.85,5820.25,2250.6169230769233,984.6409009412569,0.2455719833399526,0.8448978978926949,0.15510210210730518,-1024.25,-186.4768571428571,0.43749822141882255,4000.507323943663,-1830.4,7301.360000000002,0,0,0.014084507042253521,18.912112676056335,23.601108033240997,6,284,12.033333333333333,24,260,0.3171440402944811,0.053263646197731045,0.15120219838482477,0.05604916795315843,0.5776590528301953,0.7898997967291616,18.91211267605634,0.8415492957746479,0.3289764652563639,47.086726970872824,0,0.30073327655309207,71.9201715544193
